area,price,title
"Condition,Refurbished,Net Area,102m²,Floor Area,140m²,Construction Area,-,Condition,New,Net Area,-,Floor Area,287m²,Construction Area,-,Condition,Under construction,Net Area,-,Floor Area,233m²,Construction Area,-,Condition,Refurbished,Net Area,-,Floor Area,101m²,Construction Area,-,Condition,New,Net Area,-,Floor Area,63m²,Construction Area,-,Condition,Remodelled,Net Area,92m²,Floor Area,92m²,Construction Area,-,Condition,Used,Net Area,-,Floor Area,238m²,Construction Area,-,Condition,Used,Net Area,60m²,Floor Area,85m²,Construction Area,-,Condition,New,Net Area,186m²,Floor Area,228m²,Construction Area,-,Condition,Used,Net Area,38m²,Floor Area,45m²,Construction Area,-,Condition,Used,Net Area,90m²,Floor Area,100m²,Construction Area,-,Condition,Used,Net Area,35m²,Floor Area,45m²,Construction Area,-,Condition,New,Net Area,210m²,Floor Area,210m²,Construction Area,-,Condition,Used,Net Area,212m²,Floor Area,260m²,Construction Area,-,Condition,Refurbished,Net Area,122m²,Floor Area,-,Construction Area,-,Condition,Used,Net Area,70m²,Floor Area,80m²,Construction Area,-,Condition,Refurbished,Net Area,-,Floor Area,120m²,Construction Area,-,Condition,Used,Net Area,89m²,Floor Area,99m²,Construction Area,-,Condition,New,Net Area,104m²,Floor Area,104m²,Construction Area,-,Condition,Used,Net Area,120m²,Floor Area,150m²,Construction Area,-,Condition,New,Net Area,77m²,Floor Area,86m²,Construction Area,-,Condition,Used,Net Area,-,Floor Area,194m²,Construction Area,1,956m²,Condition,New,Net Area,137m²,Floor Area,-,Construction Area,-,Condition,Used,Net Area,50m²,Floor Area,-,Construction Area,-,Condition,Used,Net Area,44m²,Floor Area,53m²,Construction Area,-","<span>385,000 <strong title=""Euro"">€</strong></span>,<span>2,150,000 <strong title=""Euro"">€</strong></span>,<span>2,350,000 <strong title=""Euro"">€</strong></span>,<span>585,000 <strong title=""Euro"">€</strong></span>,<span>270,000 <strong title=""Euro"">€</strong></span>,<span>370,000 <strong title=""Euro"">€</strong></span>,<span>790,000 <strong title=""Euro"">€</strong></span>,<span>180,000 <strong title=""Euro"">€</strong></span>,<span>899,999 <strong title=""Euro"">€</strong></span>,<span>285,000 <strong title=""Euro"">€</strong></span>,<span>382,500 <strong title=""Euro"">€</strong><i class=""fa fa-long-arrow-down""></i></span>,<span>197,500 <strong title=""Euro"">€</strong></span>,<span>750,000 <strong title=""Euro"">€</strong></span>,<span>615,000 <strong title=""Euro"">€</strong></span>,<span>880,000 <strong title=""Euro"">€</strong> / 2,650 <strong title=""Euro"">€</strong></span>,<span>280,000 <strong title=""Euro"">€</strong></span>,<span>680,000 <strong title=""Euro"">€</strong></span>,<span>285,000 <strong title=""Euro"">€</strong></span>,<span>570,000 <strong title=""Euro"">€</strong> / 1,900 <strong title=""Euro"">€</strong></span>,<span>535,000 <strong title=""Euro"">€</strong></span>,<span>643,800 <strong title=""Euro"">€</strong></span>,<span>2,250,000 <strong title=""Euro"">€</strong></span>,<span>855,000 <strong title=""Euro"">€</strong></span>,<span>215,000 <strong title=""Euro"">€</strong></span>,<span>325,000 <strong title=""Euro"">€</strong></span>","See Apartment 2 Bedrooms, Anjos, Arroios, Lisboa,Euro,See Apartment 4 Bedrooms, Restelo (São Francisco Xavier), Belém, Lisboa,Euro,See Apartment 4 Bedrooms, Amoreiras, Campolide, Lisboa,Euro,See Apartment 3 Bedrooms, Av. da Liberdade (São José), Santo António, Lisboa,Euro,See Apartment 3 Bedrooms, Santa Maria Maior, Lisboa,Euro,See Apartment 4 Bedrooms, Anjos, Arroios, Lisboa,Euro,See Apartment 6 Bedrooms, Areeiro, Lisboa,Euro,See Apartment 1 Bedroom, Olaias, Marvila, Lisboa,Euro,See Duplex , Av. Roma (São João de Brito), Alvalade, Lisboa,Euro,See Apartment 1 Bedroom, Campo de Ourique, Lisboa,Euro,See Apartment 3 Bedrooms, Laranjeiras, São Domingos de Benfica, Lisboa,Euro,See Apartment 1 Bedroom, Alfama (São Miguel), Santa Maria Maior, Lisboa,Euro,See Apartment 3 Bedrooms +1 Duplex, Restelo (Santa Maria de Belém), Belém, Lisboa,Euro,See Apartment 5 Bedrooms Duplex, Almirante Reis (São Jorge de Arroios), Arroios, Lisboa,Euro,See Duplex 2 Bedrooms Duplex, Estrela, Lisboa,Euro,Euro,See Apartment 3 Bedrooms, Benfica, Benfica, Lisboa,Euro,See Apartment 2 Bedrooms +2, Alfama (São Miguel), Santa Maria Maior, Lisboa,Euro,See Apartment 3 Bedrooms, Charquinho, Benfica, Lisboa,Euro,See Apartment 1 Bedroom +1, Costa do Castelo (Castelo), Santa Maria Maior, Lisboa,Euro,Euro,See Apartment 5 Bedrooms, Pascoal de Melo (São Jorge de Arroios), Arroios, Lisboa,Euro,See Apartment 2 Bedrooms, Santo António, Lisboa,Euro,See Apartment , Santa Maria Maior, Lisboa,Euro,See Apartment 3 Bedrooms, Campo Grande, Alvalade, Lisboa,Euro,See Apartment 1 Bedroom, Campo Pequeno (Nossa Senhora de Fátima), Avenidas Novas, Lisboa,Euro,See Apartment 2 Bedrooms, São Vicente, Lisboa,Euro"
"Condition,Used,Net Area,242m²,Floor Area,-,Construction Area,-,Condition,Used,Net Area,-,Floor Area,56m²,Construction Area,-,Condition,For refurbishment,Net Area,49m²,Floor Area,-,Construction Area,-,Condition,Refurbished,Net Area,150m²,Floor Area,160m²,Construction Area,-,Condition,Used,Net Area,49m²,Floor Area,49m²,Construction Area,-,Condition,Used,Net Area,128m²,Floor Area,200m²,Construction Area,-,Condition,New,Net Area,53m²,Floor Area,60m²,Construction Area,-,Condition,Refurbished,Net Area,71m²,Floor Area,78m²,Construction Area,-,Condition,New,Net Area,-,Floor Area,289m²,Construction Area,-,Condition,Used,Net Area,88m²,Floor Area,88m²,Construction Area,-,Condition,Used,Net Area,140m²,Floor Area,168m²,Construction Area,-,Condition,Refurbished,Net Area,109m²,Floor Area,119m²,Construction Area,-,Condition,Used,Net Area,100m²,Floor Area,116m²,Construction Area,-,Condition,Used,Net Area,145m²,Floor Area,160m²,Construction Area,-,Condition,Used,Net Area,63m²,Floor Area,79m²,Construction Area,-,Condition,New,Net Area,186m²,Floor Area,196m²,Construction Area,99m²,Condition,Used,Net Area,105m²,Floor Area,105m²,Construction Area,-,Condition,Used,Net Area,141m²,Floor Area,-,Construction Area,-,Condition,Remodelled,Net Area,65m²,Floor Area,72m²,Construction Area,-,Condition,Used,Net Area,-,Floor Area,181m²,Construction Area,-,Condition,Refurbished,Net Area,100m²,Floor Area,-,Construction Area,-,Condition,Used,Net Area,231m²,Floor Area,267m²,Construction Area,-,Condition,Under construction,Net Area,-,Floor Area,62m²,Construction Area,-,Condition,Used,Net Area,68m²,Floor Area,72m²,Construction Area,-,Condition,Used,Net Area,103m²,Floor Area,130m²,Construction Area,-","<span>1,150,000 <strong title=""Euro"">€</strong></span>,<span>120,000 <strong title=""Euro"">€</strong><i class=""fa fa-long-arrow-down""></i></span>,<span>215,000 <strong title=""Euro"">€</strong></span>,<span>535,000 <strong title=""Euro"">€</strong></span>,<span>215,000 <strong title=""Euro"">€</strong></span>,<span>750,000 <strong title=""Euro"">€</strong></span>,<span>342,000 <strong title=""Euro"">€</strong></span>,<span>580,000 <strong title=""Euro"">€</strong></span>,<span>907,000 <strong title=""Euro"">€</strong></span>,<span>575,000 <strong title=""Euro"">€</strong></span>,<span>650,000 <strong title=""Euro"">€</strong></span>,<span>620,000 <strong title=""Euro"">€</strong></span>,<span>265,000 <strong title=""Euro"">€</strong></span>,<span>790,000 <strong title=""Euro"">€</strong></span>,<span>385,000 <strong title=""Euro"">€</strong></span>,<span>990,000 <strong title=""Euro"">€</strong></span>,<span>625,000 <strong title=""Euro"">€</strong></span>,<span>2,300 <strong title=""Euro"">€</strong></span>,<span>219,900 <strong title=""Euro"">€</strong></span>,<span>1,300,000 <strong title=""Euro"">€</strong><i class=""fa fa-long-arrow-down""></i></span>,<span>550,000 <strong title=""Euro"">€</strong></span>,<span>680,000 <strong title=""Euro"">€</strong></span>,<span>370,000 <strong title=""Euro"">€</strong></span>,<span>219,500 <strong title=""Euro"">€</strong></span>,<span>385,000 <strong title=""Euro"">€</strong><i class=""fa fa-long-arrow-down""></i></span>","See Apartment 3 Bedrooms, Avenidas Novas (Nossa Senhora de Fátima), Avenidas Novas, Lisboa,Euro,See Apartment 1 Bedroom, Arco do Carvalhão, Campolide, Lisboa,Euro,See Apartment 1 Bedroom, Av. 5 de Outubro (Nossa Senhora de Fátima), Avenidas Novas, Lisboa,Euro,See Apartment 4 Bedrooms, Estefânia (São Jorge de Arroios), Arroios, Lisboa,Euro,See Apartment 1 Bedroom, Entrecampos (Nossa Senhora de Fátima), Avenidas Novas, Lisboa,Euro,See Apartment 3 Bedrooms, Telheiras, Lumiar, Lisboa,Euro,See Apartment 1 Bedroom, Alcântara, Alcântara, Lisboa,Euro,See Apartment 2 Bedrooms, Av. da Liberdade (São Mamede), Santo António, Lisboa,Euro,See Apartment 4 Bedrooms, Aeroporto, Olivais, Lisboa,Euro,See Apartment 1 Bedroom, Campolide, Lisboa,Euro,See Building Floor , Alfama (São Vicente de Fora), São Vicente, Lisboa,Euro,See Apartment 2 Bedrooms, Santa Maria Maior, Lisboa,Euro,See Apartment 3 Bedrooms, Bairro das Colónias (Anjos), Arroios, Lisboa,Euro,See Apartment 3 Bedrooms, Alvalade, Lisboa,Euro,See Apartment 2 Bedrooms, Martim Moniz (Pena), Arroios, Lisboa,Euro,See Duplex 5 Bedrooms Duplex, Alfama (Sé), Santa Maria Maior, Lisboa,Euro,See Apartment 3 Bedrooms +1, Av. da República (Nossa Senhora de Fátima), Avenidas Novas, Lisboa,Euro,See Apartment 3 Bedrooms, Alcântara Rio, Alcântara, Lisboa,Euro,See Apartment 2 Bedrooms, Benfica, Lisboa,Euro,See Apartment 3 Bedrooms, Castelo São Jorge (Castelo), Santa Maria Maior, Lisboa,Euro,See Apartment 3 Bedrooms +1, Santa Maria Maior, Lisboa,Euro,See Apartment 5 Bedrooms Duplex, Estefânia (São Jorge de Arroios), Arroios, Lisboa,Euro,See Apartment 1 Bedroom, Saldanha (Nossa Senhora de Fátima), Avenidas Novas, Lisboa,Euro,See Apartment 3 Bedrooms, Olivais, Lisboa,Euro,See Apartment 2 Bedrooms + 1, Arroios (São Jorge de Arroios), Arroios, Lisboa,Euro"
"Condition,Refurbished,Net Area,70m²,Floor Area,77m²,Construction Area,-,Condition,Used,Net Area,-,Floor Area,152m²,Construction Area,-,Condition,Used,Net Area,115m²,Floor Area,115m²,Construction Area,-,Condition,For refurbishment,Net Area,60m²,Floor Area,64m²,Construction Area,-,Condition,New,Net Area,73m²,Floor Area,-,Construction Area,-,Condition,Used,Net Area,35m²,Floor Area,40m²,Construction Area,40m²,Condition,Refurbished,Net Area,-,Floor Area,61m²,Construction Area,-,Condition,Remodelled,Net Area,109m²,Floor Area,150m²,Construction Area,40m²,Condition,Refurbished,Net Area,89m²,Floor Area,99m²,Construction Area,-,Condition,Used,Net Area,-,Floor Area,109m²,Construction Area,109m²,Condition,Remodelled,Net Area,78m²,Floor Area,-,Construction Area,-,Condition,Used,Net Area,49m²,Floor Area,-,Construction Area,-,Condition,Used,Net Area,80m²,Floor Area,-,Construction Area,-,Condition,Used,Net Area,-,Floor Area,65m²,Construction Area,-,Condition,Refurbished,Net Area,38m²,Floor Area,38m²,Construction Area,-,Condition,For refurbishment,Net Area,75m²,Floor Area,85m²,Construction Area,-,Condition,New,Net Area,38m²,Floor Area,-,Construction Area,-,Condition,Used,Net Area,-,Floor Area,242m²,Construction Area,254m²,Condition,Refurbished,Net Area,85m²,Floor Area,90m²,Construction Area,-,Condition,Refurbished,Net Area,79m²,Floor Area,115m²,Construction Area,-,Condition,New,Net Area,103m²,Floor Area,103m²,Construction Area,34m²,Condition,Used,Net Area,94m²,Floor Area,-,Construction Area,-,Condition,Refurbished,Net Area,170m²,Floor Area,190m²,Construction Area,-,Condition,Remodelled,Net Area,56m²,Floor Area,65m²,Construction Area,-,Condition,Under construction,Net Area,-,Floor Area,225m²,Construction Area,-","<span>299,900 <strong title=""Euro"">€</strong></span>,<span>911,000 <strong title=""Euro"">€</strong></span>,<span>380,000 <strong title=""Euro"">€</strong><i class=""fa fa-long-arrow-down""></i></span>,<span>175,000 <strong title=""Euro"">€</strong></span>,<span>440,000 <strong title=""Euro"">€</strong></span>,<span>145,000 <strong title=""Euro"">€</strong><i class=""fa fa-long-arrow-down""></i></span>,<span>165,000 <strong title=""Euro"">€</strong></span>,<span>535,000 <strong title=""Euro"">€</strong></span>,<span>277,500 <strong title=""Euro"">€</strong></span>,<span>570,260 <strong title=""Euro"">€</strong></span>,<span>315,000 <strong title=""Euro"">€</strong></span>,<span>215,000 <strong title=""Euro"">€</strong></span>,<span>299,900 <strong title=""Euro"">€</strong></span>,<span>235,000 <strong title=""Euro"">€</strong></span>,<span>210,000 <strong title=""Euro"">€</strong></span>,<span>279,000 <strong title=""Euro"">€</strong></span>,<span>275,000 <strong title=""Euro"">€</strong></span>,<span>795,000 <strong title=""Euro"">€</strong><i class=""fa fa-long-arrow-down""></i></span>,<span>299,900 <strong title=""Euro"">€</strong></span>,<span>260,000 <strong title=""Euro"">€</strong></span>,<span>525,000 <strong title=""Euro"">€</strong></span>,<span>685,000 <strong title=""Euro"">€</strong></span>,<span>850,000 <strong title=""Euro"">€</strong></span>,<span>175,000 <strong title=""Euro"">€</strong></span>,<span>1,406,250 <strong title=""Euro"">€</strong></span>","See Apartment 3 Bedrooms, Centro, Benfica, Lisboa,Euro,See Apartment 2 Bedrooms, Misericórdia, Lisboa,Euro,See Apartment 2 Bedrooms, Misericórdia, Lisboa,Euro,See Apartment 1 Bedroom, Alto de Santo Amaro, Alcântara, Lisboa,Euro,See Apartment Studio, Marquês de Pombal (Coração de Jesus), Santo António, Lisboa,Euro,See Apartment 1 Bedroom, Graça, São Vicente, Lisboa,Euro,See Apartment 2 Bedrooms, Olivais, Lisboa,Euro,See Apartment 3 Bedrooms, Arroios, Lisboa,Euro,See Apartment 3 Bedrooms, Charquinho, Benfica, Lisboa,Euro,See Apartment , Campo de Ourique, Lisboa,Euro,See Apartment 2 Bedrooms, Penha de França, Lisboa,Euro,See Apartment 1 Bedroom, Avenidas Novas, Lisboa,Euro,See Apartment 3 Bedrooms, ESTRADA DE BENFICA, Benfica, Lisboa,Euro,See Apartment 2 Bedrooms, Benfica, Benfica, Lisboa,Euro,See Apartment 1 Bedroom, Belém (Santa Maria de Belém), Belém, Lisboa,Euro,See Apartment 2 Bedrooms, Belém (Santa Maria de Belém), Belém, Lisboa,Euro,See Apartment , Parque das Nações, Parque das Nações, Lisboa,Euro,See Apartment 4 Bedrooms, São Domingos de Benfica, Lisboa,Euro,See Apartment 3 Bedrooms, Benfica, Lisboa,Euro,See Apartment 3 Bedrooms, Benfica, Lisboa,Euro,See Apartment 1 Bedroom +1, Intendente (Anjos), Arroios, Lisboa,Euro,See Apartment 2 Bedrooms, Avenidas Novas, Lisboa,Euro,See Apartment 3 Bedrooms, Santa Catarina, Misericórdia, Lisboa,Euro,See Apartment 1 Bedroom, Beato, Beato, Lisboa,Euro,See Apartment 4 Bedrooms, Príncipe Real (São Mamede), Santo António, Lisboa,Euro"
"Condition,Refurbished,Net Area,60m²,Floor Area,-,Construction Area,-,Condition,Refurbished,Net Area,51m²,Floor Area,65m²,Construction Area,65m²,Condition,For refurbishment,Net Area,91m²,Floor Area,-,Construction Area,-,Condition,Used,Net Area,73m²,Floor Area,80m²,Construction Area,-,Condition,New,Net Area,138m²,Floor Area,147m²,Construction Area,-,Condition,New,Net Area,-,Floor Area,78m²,Construction Area,-,Condition,Used,Net Area,-,Floor Area,286m²,Construction Area,-,Condition,New,Net Area,400m²,Floor Area,459m²,Construction Area,-,Condition,Refurbished,Net Area,55m²,Floor Area,65m²,Construction Area,-,Condition,New,Net Area,270m²,Floor Area,-,Construction Area,-,Condition,Remodelled,Net Area,80m²,Floor Area,116m²,Construction Area,-,Condition,Remodelled,Net Area,100m²,Floor Area,100m²,Construction Area,-,Condition,New,Net Area,258m²,Floor Area,292m²,Construction Area,-,Condition,Under construction,Net Area,-,Floor Area,88m²,Construction Area,-,Condition,Refurbished,Net Area,83m²,Floor Area,85m²,Construction Area,-,Condition,New,Net Area,-,Floor Area,43m²,Construction Area,-,Condition,Used,Net Area,52m²,Floor Area,58m²,Construction Area,-,Condition,New,Net Area,-,Floor Area,139m²,Construction Area,-,Condition,For refurbishment,Net Area,110m²,Floor Area,-,Construction Area,-,Condition,Refurbished,Net Area,190m²,Floor Area,-,Construction Area,-,Condition,Refurbished,Net Area,118m²,Floor Area,-,Construction Area,-,Condition,New,Net Area,70m²,Floor Area,80m²,Construction Area,-,Condition,Refurbished,Net Area,-,Floor Area,80m²,Construction Area,-,Condition,Used,Net Area,110m²,Floor Area,-,Construction Area,-,Condition,New,Net Area,-,Floor Area,54m²,Construction Area,-","<span>259,000 <strong title=""Euro"">€</strong></span>,<span>235,000 <strong title=""Euro"">€</strong></span>,<span>410,000 <strong title=""Euro"">€</strong></span>,<span>360,000 <strong title=""Euro"">€</strong></span>,<span>860,000 <strong title=""Euro"">€</strong></span>,<span>315,000 <strong title=""Euro"">€</strong></span>,<span>1,203,000 <strong title=""Euro"">€</strong></span>,<span>2,200,000 <strong title=""Euro"">€</strong></span>,<span>240,000 <strong title=""Euro"">€</strong></span>,<span>1,516,130 <strong title=""Euro"">€</strong></span>,<span>260,000 <strong title=""Euro"">€</strong></span>,<span>350,000 <strong title=""Euro"">€</strong></span>,<span>798,298 <strong title=""Euro"">€</strong></span>,<span>750,000 <strong title=""Euro"">€</strong></span>,<span>299,900 <strong title=""Euro"">€</strong></span>,<span>220,000 <strong title=""Euro"">€</strong></span>,<span>243,000 <strong title=""Euro"">€</strong><i class=""fa fa-long-arrow-down""></i></span>,<span>950,000 <strong title=""Euro"">€</strong></span>,<span>295,000 <strong title=""Euro"">€</strong></span>,<span>1,100,000 <strong title=""Euro"">€</strong></span>,<span>370,000 <strong title=""Euro"">€</strong></span>,<span>459,000 <strong title=""Euro"">€</strong></span>,<span>360,000 <strong title=""Euro"">€</strong></span>,<span>580,000 <strong title=""Euro"">€</strong></span>,<span>365,000 <strong title=""Euro"">€</strong></span>","See Apartment 2 Bedrooms, Penha de França, Lisboa,Euro,See Apartment 2 Bedrooms, Campolide, Campolide, Lisboa,Euro,See Apartment 1 Bedroom, Castelo (Santiago), Santa Maria Maior, Lisboa,Euro,See Apartment 2 Bedrooms, Entrecampos (Campo Grande), Alvalade, Lisboa,Euro,See Apartment 3 Bedrooms, Parque das Nações, Parque das Nações, Lisboa,Euro,See Apartment 2 Bedrooms, Penha de França, Lisboa,Euro,See Apartment 5 Bedrooms, Avenidas Novas, Lisboa,Euro,See Apartment 5 Bedrooms, Praça de Espanha (Nossa Senhora de Fátima), Avenidas Novas, Lisboa,Euro,See Apartment 2 Bedrooms, Anjos, Arroios, Lisboa,Euro,See Apartment 5 Bedrooms +1, Belém (Santa Maria de Belém), Belém, Lisboa,Euro,See Apartment 3 Bedrooms, Benfica, Benfica, Lisboa,Euro,See Apartment 3 Bedrooms, Campolide, Campolide, Lisboa,Euro,See Apartment 4 Bedrooms, Olivais, Lisboa,Euro,See Apartment 1 Bedroom, Amoreiras, Campolide, Lisboa,Euro,See Apartment 3 Bedrooms, Benfica, Lisboa,Euro,See Apartment 1 Bedroom, Penha de França, Lisboa,Euro,See Apartment 1 Bedroom, Alvalade, Lisboa,Euro,See Apartment 2 Bedrooms, Estrela, Lisboa,Euro,See Apartment 2 Bedrooms +2, Sapadores (Graça), São Vicente, Lisboa,Euro,See Apartment 4 Bedrooms, Areeiro, Lisboa,Euro,See Apartment 3 Bedrooms, Paiva Couceiro (Penha de França), Penha de França, Lisboa,Euro,See Apartment 2 Bedrooms, Picoas (São Sebastião da Pedreira), Avenidas Novas, Lisboa,Euro,See Apartment 2 Bedrooms, Entrecampos (Nossa Senhora de Fátima), Avenidas Novas, Lisboa,Euro,See Apartment 3 Bedrooms, Benfica, São Domingos de Benfica, Lisboa,Euro,See Apartment 1 Bedroom, Graça, São Vicente, Lisboa,Euro"
"Condition,Used,Net Area,-,Floor Area,139m²,Construction Area,-,Condition,New,Net Area,280m²,Floor Area,300m²,Construction Area,-,Condition,Used,Net Area,142m²,Floor Area,165m²,Construction Area,-,Condition,Used,Net Area,90m²,Floor Area,120m²,Construction Area,-,Condition,New,Net Area,354m²,Floor Area,-,Construction Area,-,Condition,Used,Net Area,80m²,Floor Area,86m²,Construction Area,-,Condition,Under construction,Net Area,-,Floor Area,49m²,Construction Area,-,Condition,Refurbished,Net Area,70m²,Floor Area,95m²,Construction Area,-,Condition,New,Net Area,70m²,Floor Area,82m²,Construction Area,-,Condition,Refurbished,Net Area,150m²,Floor Area,-,Construction Area,-,Condition,Refurbished,Net Area,89m²,Floor Area,99m²,Construction Area,-,Condition,New,Net Area,278m²,Floor Area,268m²,Construction Area,-,Condition,Used,Net Area,52m²,Floor Area,52m²,Construction Area,-,Condition,Used,Net Area,48m²,Floor Area,-,Construction Area,-,Condition,Refurbished,Net Area,85m²,Floor Area,92m²,Construction Area,-,Condition,New,Net Area,56m²,Floor Area,67m²,Construction Area,-,Condition,Under construction,Net Area,233m²,Floor Area,253m²,Construction Area,-,Condition,Used,Net Area,-,Floor Area,68m²,Construction Area,68m²,Condition,Refurbished,Net Area,82m²,Floor Area,90m²,Construction Area,-,Condition,Refurbished,Net Area,95m²,Floor Area,-,Construction Area,-,Condition,Refurbished,Net Area,42m²,Floor Area,-,Construction Area,-,Condition,Remodelled,Net Area,95m²,Floor Area,97m²,Construction Area,-,Condition,Refurbished,Net Area,125m²,Floor Area,133m²,Construction Area,357m²,Condition,Used,Net Area,-,Floor Area,65m²,Construction Area,-,Condition,Remodelled,Net Area,89m²,Floor Area,99m²,Construction Area,-","<span>585,000 <strong title=""Euro"">€</strong><i class=""fa fa-long-arrow-down""></i></span>,<span>1,390,000 <strong title=""Euro"">€</strong><i class=""fa fa-long-arrow-down""></i></span>,<span>370,000 <strong title=""Euro"">€</strong></span>,<span>330,000 <strong title=""Euro"">€</strong></span>,<span>1,800,000 <strong title=""Euro"">€</strong></span>,<span>355,000 <strong title=""Euro"">€</strong><i class=""fa fa-long-arrow-down""></i></span>,<span>390,000 <strong title=""Euro"">€</strong></span>,<span>420,000 <strong title=""Euro"">€</strong></span>,<span>435,000 <strong title=""Euro"">€</strong><i class=""fa fa-long-arrow-down""></i></span>,<span>600,000 <strong title=""Euro"">€</strong></span>,<span>285,000 <strong title=""Euro"">€</strong></span>,<span>1,850,000 <strong title=""Euro"">€</strong></span>,<span>434,000 <strong title=""Euro"">€</strong></span>,<span>350,000 <strong title=""Euro"">€</strong></span>,<span>299,900 <strong title=""Euro"">€</strong></span>,<span>500,280 <strong title=""Euro"">€</strong></span>,<span>1,800,000 <strong title=""Euro"">€</strong></span>,<span>573,980 <strong title=""Euro"">€</strong></span>,<span>350,000 <strong title=""Euro"">€</strong></span>,<span>397,500 <strong title=""Euro"">€</strong><i class=""fa fa-long-arrow-down""></i></span>,<span>149,500 <strong title=""Euro"">€</strong></span>,<span>317,500 <strong title=""Euro"">€</strong></span>,<span>650,000 <strong title=""Euro"">€</strong></span>,<span>358,000 <strong title=""Euro"">€</strong></span>,<span>285,000 <strong title=""Euro"">€</strong></span>","See Apartment 3 Bedrooms, Entrecampos (Alvalade), Alvalade, Lisboa,Euro,See Apartment 4 Bedrooms +1, Av. 5 de Outubro (Nossa Senhora de Fátima), Avenidas Novas, Lisboa,Euro,See Apartment 3 Bedrooms, Prior Velho, Olivais, Lisboa,Euro,See Apartment 2 Bedrooms, Belém, Lisboa,Euro,See Apartment 4 Bedrooms Triplex, Janelas Verdes (Santos-o-Velho), Estrela, Lisboa,Euro,See Apartment 1 Bedroom, Misericórdia, Lisboa,Euro,See Apartment 1 Bedroom, Saldanha (Nossa Senhora de Fátima), Avenidas Novas, Lisboa,Euro,See Apartment 2 Bedrooms, Graça (São Vicente de Fora), São Vicente, Lisboa,Euro,See Apartment 2 Bedrooms + 1, Coração de Jesus, Santo António, Lisboa,Euro,See Apartment 3 Bedrooms, Arroios, Lisboa,Euro,See Apartment 3 Bedrooms, Charquinho, Benfica, Lisboa,Euro,See Apartment 4 Bedrooms, Restelo (Santa Maria de Belém), Belém, Lisboa,Euro,See Apartment 1 Bedroom, Santo António, Lisboa,Euro,See Apartment Studio, Restauradores (São José), Santo António, Lisboa,Euro,See Apartment 3 Bedrooms, Benfica, Benfica, Lisboa,Euro,See Apartment 2 Bedrooms, Santo António, Lisboa,Euro,See Apartment 4 Bedrooms, Amoreiras, Campolide, Lisboa,Euro,See Apartment , Campo de Ourique, Lisboa,Euro,See Apartment 2 Bedrooms, Fonte Nova, Benfica, Lisboa,Euro,See Apartment 2 Bedrooms, Santa Maria Maior, Lisboa,Euro,See Apartment 1 Bedroom, Braço de Prata, Marvila, Lisboa,Euro,See Apartment 3 Bedrooms, Bairro dos Actores (Alto do Pina), Areeiro, Lisboa,Euro,See Apartment 3 Bedrooms, Av. da Igreja (São João de Brito), Alvalade, Lisboa,Euro,See Apartment 1 Bedroom, Saldanha (São Jorge de Arroios), Arroios, Lisboa,Euro,See Apartment 3 Bedrooms, Benfica, Lisboa,Euro"
